chr01_032392390,remove
chr01_032392487,remove
chr01_032392319,keep
chr01_033320787,keep
chr01_033605896,remove
chr01_033605915,remove
chr01_033606040,remove
chr01_033605889,keep
chr01_033768022,remove
chr01_033767903,keep
chr01_033806827,keep
chr01_034311779,keep
chr01_034520148,keep
chr01_034619411,keep
chr01_034832858,keep
chr01_035121599,keep
chr01_035264260,keep
chr01_035403686,keep
chr01_035633764,keep
chr01_035653510,remove
chr01_035653573,remove
chr01_035653398,keep
chr01_035833004,remove
chr01_035833075,remove
chr01_035832998,keep
chr01_036364677,keep
chr01_036685024,keep
chr01_036723205,keep
chr01_036925419,remove
chr01_036925504,remove
chr01_036925517,remove
chr01_036925318,keep
chr01_036939832,remove
chr01_036939785,keep
chr01_036941040,remove
chr01_036941053,remove
chr01_036941014,keep
chr01_037753942,keep
chr01_037756444,remove
chr01_037756503,remove
chr01_037756510,remove
chr01_037756522,remove
chr01_037756579,remove
chr01_037756604,remove
chr01_037756427,keep
chr01_037876277,keep
chr01_037940139,keep
chr01_039082182,remove
chr01_039082143,keep
chr01_039097109,keep
chr01_039120985,keep
chr01_039308781,keep
chr01_039343429,keep
chr01_040079858,keep
chr01_040172977,keep
chr01_040303398,keep
chr01_040341089,remove
chr01_040341099,remove
chr01_040341049,keep
chr01_040348300,remove
chr01_040348232,keep
chr01_040683539,remove
chr01_040683540,remove
chr01_040683543,remove
chr01_040683530,keep
chr01_040725903,remove
chr01_040725824,keep
chr01_040791267,remove
chr01_040791087,keep
chr01_040860638,keep
chr01_041160194,remove
chr01_041160086,keep
chr01_041360999,remove
chr01_041360992,keep
chr01_041369530,keep
chr01_041564970,keep
chr01_041606144,keep
chr01_041635548,keep
chr01_041658442,remove
chr01_041658451,remove
chr01_041658463,remove
chr01_041658478,remove
chr01_041658488,remove
chr01_041658515,remove
chr01_041658421,keep
chr01_041720437,remove
chr01_041720422,keep
chr01_042113433,keep
chr01_042305034,remove
chr01_042305079,remove
chr01_042305086,remove
chr01_042305029,keep
chr01_042546361,keep
chr01_042831102,keep
chr01_043317317,keep
chr01_043321344,keep
chr01_043564813,keep
chr01_043609797,keep
chr01_043789426,remove
chr01_043789377,keep
chr01_043895404,keep
chr01_044035175,keep
chr01_044261400,keep
chr01_045320095,keep
chr01_046041731,keep
chr01_046311201,keep
chr01_046505272,remove
chr01_046505152,keep
chr01_046507151,keep
chr01_046890114,keep
chr01_046952882,remove
chr01_046952789,keep
chr01_047185671,keep
chr01_047188102,remove
chr01_047188152,remove
chr01_047188043,keep
chr01_047582078,keep
chr01_047674607,keep
chr01_047676137,remove
chr01_047676044,keep
chr01_047733281,keep
chr01_047974958,keep
chr01_047981156,keep
chr01_048463286,keep
chr01_048522389,keep
chr01_048623341,keep
chr01_048995696,keep
chr02_000342231,keep
chr02_000411350,keep
chr02_000448546,keep
chr02_000964056,keep
chr02_001457415,remove
chr02_001457361,keep
chr02_001602372,remove
chr02_001602366,keep
chr02_001693396,keep
chr02_001799990,keep
chr02_001916425,keep
chr02_002114419,keep
chr02_002124059,keep
chr02_002361795,keep
chr02_002364388,keep
chr02_002765594,keep
chr02_002766483,keep
chr02_003090428,keep
chr02_003262682,remove
chr02_003262669,keep
chr02_003374238,keep
chr02_003933260,keep
chr02_004069514,keep
chr02_004632118,remove
chr02_004632139,remove
chr02_004632149,remove
chr02_004632097,keep
chr02_004856493,remove
chr02_004856523,remove
chr02_004856486,keep
chr02_004938364,remove
chr02_004938348,keep
chr02_004998040,keep
chr02_005031306,keep
chr02_005078815,remove
chr02_005078769,keep
chr02_005082944,remove
chr02_005082971,remove
chr02_005083121,remove
chr02_005082930,keep
chr02_005333201,keep
chr02_005604808,remove
chr02_005604821,remove
chr02_005604828,remove
chr02_005604751,keep
chr02_005799465,remove
chr02_005799490,remove
chr02_005799327,keep
chr02_005955744,remove
chr02_005955564,keep
chr02_005961316,keep
chr02_006304021,remove
chr02_006304029,remove
chr02_006304039,remove
chr02_006304084,remove
chr02_006304096,remove
chr02_006304103,remove
chr02_006303971,keep
chr02_006320758,keep
chr02_006322991,keep
chr02_006638238,keep
chr02_006731901,keep
chr02_006882480,remove
chr02_006882335,keep
chr02_006912172,keep
chr02_007188123,keep
chr02_007636175,remove
chr02_007636176,remove
chr02_007636197,remove
chr02_007636205,remove
chr02_007636084,keep
chr02_007734861,keep
chr02_007990055,keep
chr02_008073935,remove
chr02_008073933,keep
chr02_008341392,keep
chr02_008410309,keep
chr02_008458332,keep
chr02_008484621,keep
chr02_008699099,keep
chr02_008778693,keep
chr02_008835784,remove
chr02_008835842,remove
chr02_008835722,keep
chr02_008855143,keep
chr02_009115504,keep
chr02_009166445,keep
chr02_009167112,keep
chr02_009551395,keep
chr02_010178207,remove
chr02_010178124,keep
chr02_010589497,remove
chr02_010589532,remove
chr02_010589428,keep
chr02_010927625,keep
chr02_011191395,keep
chr02_011264074,remove
chr02_011263944,keep
chr02_011323538,keep
chr02_011409656,keep
chr02_011579440,keep
chr02_011602187,keep
chr02_011730619,keep
chr02_011741882,remove
chr02_011741724,keep
chr02_011750556,keep
chr02_012176279,keep
chr02_012774276,keep
chr02_013405677,remove
chr02_013405618,keep
chr02_013483139,keep
chr02_013654329,remove
chr02_013654261,keep
chr02_013727826,keep
chr02_013769419,keep
chr02_014243169,keep
chr02_014716150,remove
chr02_014716098,keep
chr02_015008159,remove
chr02_015007978,keep
chr02_015096663,keep
chr02_015149323,remove
chr02_015149311,keep
chr02_015414906,remove
chr02_015414929,remove
chr02_015414824,keep
chr02_016369950,keep
chr02_016562161,keep
chr02_017109149,keep
chr02_017345602,keep
chr02_017636914,remove
chr02_017636880,keep
chr02_017760493,remove
chr02_017760463,keep
chr02_018169881,keep
chr02_018887712,keep
chr02_019150104,keep
chr02_019908339,keep
chr02_021038347,remove
chr02_021038359,remove
chr02_021038289,keep
chr02_021167457,keep
chr02_021441855,keep
chr02_022058065,keep
chr02_022554245,keep
chr02_023441563,remove
chr02_023441529,keep
chr02_023916119,keep
chr02_024050222,keep
chr02_024076170,keep
chr02_024425393,keep
chr02_024888319,keep
chr02_025752929,keep
chr02_025844269,keep
chr02_026202722,keep
chr02_026753556,keep
chr02_027015707,keep
chr02_027020946,remove
chr02_027021015,remove
chr02_027020941,keep
chr02_027075905,keep
chr02_027381410,keep
chr02_027382144,keep
chr02_027973850,keep
chr02_028271523,remove
chr02_028271544,remove
chr02_028271554,remove
chr02_028271581,remove
chr02_028271586,remove
chr02_028271516,keep
chr02_028651939,keep
chr02_029280624,keep
chr02_029418075,keep
chr02_029437919,keep
chr02_029693120,keep
chr02_029807791,keep
chr02_029821059,keep
chr02_029823143,keep
chr02_030170426,keep
chr02_030548194,keep
chr02_030574437,remove
chr02_030574438,remove
chr02_030574502,remove
chr02_030574505,remove
chr02_030574512,remove
chr02_030574526,remove
chr02_030574416,keep
chr02_030812795,keep
chr02_030832537,remove
chr02_030832546,remove
chr02_030832559,remove
chr02_030832430,keep
chr02_030966117,remove
chr02_030966022,keep
chr02_031384151,remove
chr02_031384173,remove
chr02_031384145,keep
chr02_031508817,keep
chr02_031848884,remove
chr02_031848846,keep
chr02_032251507,remove
chr02_032251546,remove
chr02_032251584,remove
chr02_032251451,keep
chr02_032652039,remove
chr02_032652134,remove
chr02_032652172,remove
chr02_032652176,remove
chr02_032652200,remove
chr02_032652008,keep
chr02_032894283,remove
chr02_032894325,remove
chr02_032894268,keep
chr02_032916871,remove
chr02_032916910,remove
chr02_032916864,keep
chr02_033057973,keep
chr02_033791882,remove
chr02_033791944,remove
chr02_033791781,keep
chr02_033903550,keep
chr02_033931247,keep
chr02_034048173,keep
chr02_034114251,keep
chr02_034214976,keep
chr02_034662495,remove
chr02_034662499,remove
chr02_034662501,remove
chr02_034662489,keep
chr02_034961595,remove
chr02_034961740,remove
chr02_034961557,keep
chr02_035003851,remove
chr02_035003827,keep
chr02_035008127,keep
chr02_035019750,keep
chr02_035185364,remove
chr02_035185377,remove
chr02_035185310,keep
chr02_035504039,keep
chr02_036143301,remove
chr02_036143226,keep
chr02_036582174,keep
chr02_037447361,keep
chr02_037729930,keep
chr02_037754301,keep
chr02_038292141,keep
chr02_038575814,keep
chr02_039073674,keep
chr02_039480065,keep
chr02_040124310,keep
chr03_000059682,keep
chr03_000281698,remove
chr03_000281604,keep
chr03_000826444,keep
chr03_001072117,remove
chr03_001072073,keep
chr03_001118896,remove
chr03_001118887,keep
chr03_001337870,keep
chr03_001346528,remove
chr03_001346562,remove
chr03_001346486,keep
chr03_001528328,keep
chr03_001628334,keep
chr03_001632089,keep
chr03_001873190,remove
chr03_001873216,remove
chr03_001873243,remove
chr03_001873393,remove
chr03_001873407,remove
chr03_001873184,keep
chr03_001910384,keep
chr03_001960943,keep
chr03_002219522,remove
chr03_002219376,keep
chr03_002448239,keep
chr03_003415470,keep
chr03_003440421,keep
chr03_003444121,keep
chr03_003765841,keep
chr03_003766732,keep
chr03_003977446,keep
chr03_004293528,keep
chr03_004751524,remove
chr03_004751471,keep
chr03_004816697,keep
chr03_004818036,keep
chr03_004822657,keep
chr03_005135213,keep
chr03_005258295,keep
chr03_005693367,remove
chr03_005693184,keep
chr03_006057159,keep
chr03_006304864,remove
chr03_006304906,remove
chr03_006304931,remove
chr03_006304857,keep
chr03_006591500,keep
chr03_006786456,keep
chr03_006790950,keep
chr03_006843937,keep
chr03_007079961,keep
chr03_007109600,remove
chr03_007109647,remove
chr03_007109681,remove
chr03_007109519,keep
chr03_007265091,keep
chr03_007690352,keep
chr03_008002420,remove
chr03_008002459,remove
chr03_008002478,remove
chr03_008002516,remove
chr03_008002522,remove
chr03_008002369,keep
chr03_008230786,keep
chr03_008690174,remove
chr03_008690180,remove
chr03_008690188,remove
chr03_008690157,keep
chr03_008805496,keep
chr03_009167023,keep
chr03_009517631,keep
chr03_010131436,keep
chr03_010154368,keep
chr03_010334277,keep
chr03_010614989,keep
chr03_011013029,keep
chr03_011155236,keep
chr03_011236889,remove
chr03_011236871,keep
chr03_011612060,keep
chr03_011934996,keep
chr03_012524539,keep
chr03_013008327,keep
chr03_013143638,keep
chr03_013511587,keep
chr03_013919007,keep
chr03_014132286,keep
chr03_014225898,keep
chr03_014302649,keep
chr03_014476636,remove
chr03_014476637,remove
chr03_014476759,remove
chr03_014476787,remove
chr03_014476805,remove
chr03_014476621,keep
chr03_015027053,remove
chr03_015027014,keep
chr03_015520100,remove
chr03_015520108,remove
chr03_015520089,keep
chr03_015706835,keep
chr03_016120497,keep
chr03_016347226,remove
chr03_016347251,remove
chr03_016347115,keep
chr03_016612426,keep
chr03_017192073,keep
chr03_017277730,keep
chr03_017894631,keep
chr03_018227227,keep
chr03_018624912,keep
chr03_018730739,keep
chr03_018981987,keep
chr03_019001366,keep
chr03_019062058,keep
chr03_019590642,keep
chr03_020158230,remove
chr03_020158089,keep
chr03_020282880,keep
chr03_020339031,keep
chr03_020346303,keep
chr03_020704405,keep
chr03_020984675,keep
chr03_021344748,keep
chr03_021606826,keep
chr03_022098058,keep
chr03_022303164,keep
chr03_022852144,keep
chr03_022998657,remove
chr03_022998646,keep
chr03_023052670,remove
chr03_023052626,keep
chr03_023432708,keep
chr03_023451579,remove
chr03_023451655,remove
chr03_023451565,keep
chr03_023872840,keep
chr03_024235654,remove
chr03_024235655,remove
chr03_024235661,remove
chr03_024235760,remove
chr03_024235832,remove
chr03_024235625,keep
chr03_024310313,remove
chr03_024310225,keep
chr03_024405222,remove
chr03_024405170,keep
chr03_024644041,keep
chr03_025023783,keep
chr03_025302434,keep
chr03_025592266,keep
chr03_025871375,keep
chr03_026047967,keep
chr03_026322717,keep
chr03_026500531,keep
chr03_026852215,keep
chr03_026866022,remove
chr03_026866013,keep
chr03_027132796,keep
chr03_027449581,keep
chr03_027542326,keep
chr03_028181180,keep
chr03_028282723,keep
chr03_028294150,keep
chr03_028406897,keep
chr03_028585873,keep
chr03_029096424,remove
chr03_029096518,remove
chr03_029096387,keep
chr03_029282349,keep
chr03_029384806,keep
chr03_029581066,remove
chr03_029581024,keep
chr03_029640731,keep
chr03_030010506,keep
chr03_030052054,remove
chr03_030052087,remove
chr03_030052102,remove
chr03_030052012,keep
chr03_030142101,keep
chr03_030194445,remove
chr03_030194409,keep
chr03_030502290,keep
chr03_030880775,keep
chr03_031096300,remove
chr03_031096283,keep
chr03_031426633,remove
chr03_031426486,keep
chr03_031488599,keep
chr03_031887982,remove
chr03_031888055,remove
chr03_031887928,keep
chr03_032155380,remove
chr03_032155434,remove
chr03_032155438,remove
chr03_032155458,remove
chr03_032155467,remove
chr03_032155334,keep
chr03_032161138,keep
chr03_032346429,keep
chr03_032632400,keep
chr03_032688865,keep
chr03_032690067,keep
chr03_032703508,remove
chr03_032703445,keep
chr03_032935526,keep
chr03_033276230,keep
chr03_033702179,keep
chr03_033827495,remove
chr03_033827649,remove
chr03_033827450,keep
chr03_034003093,remove
chr03_034002981,keep
chr03_034448315,remove
chr03_034448344,remove
chr03_034448388,remove
chr03_034448393,remove
chr03_034448287,keep
chr03_034620174,keep
chr03_035013866,keep
chr03_035108771,keep
chr03_035523453,remove
chr03_035523478,remove
chr03_035523338,keep
chr03_035906951,keep
chr03_035909856,keep
chr03_036236252,keep
chr03_036618909,keep
chr04_000422237,keep
chr04_000488486,keep
chr04_000629659,remove
chr04_000629600,keep
chr04_000847438,keep
chr04_000976297,keep
chr04_001452200,keep
chr04_001789934,keep
chr04_001957006,remove
chr04_001956986,keep
chr04_001986490,keep
chr04_002201495,keep
chr04_002345618,remove
chr04_002345551,keep
chr04_002346571,remove
chr04_002346572,remove
chr04_002346498,keep
chr04_002407024,keep
chr04_002436506,remove
chr04_002436549,remove
chr04_002436571,remove
chr04_002436363,keep
chr04_002471450,remove
chr04_002471511,remove
chr04_002471517,remove
chr04_002471527,remove
chr04_002471441,keep
chr04_002576971,keep
chr04_002590750,keep
chr04_002592757,remove
chr04_002592859,remove
chr04_002592919,remove
chr04_002592756,keep
chr04_002694804,keep
chr04_003075903,remove
chr04_003075916,remove
chr04_003075917,remove
chr04_003075922,remove
chr04_003075775,keep
chr04_003133075,remove
chr04_003133030,keep
chr04_003408393,remove
chr04_003408577,remove
chr04_003408188,keep
chr04_003588119,keep
chr04_003590487,keep
chr04_003653089,keep
chr04_003682800,remove
chr04_003683243,remove
chr04_003682788,keep
chr04_003833820,keep
chr04_003930171,keep
chr04_003934053,remove
chr04_003933996,keep
chr04_004233955,keep
chr04_004238292,keep
chr04_004667613,keep
chr04_005170255,keep
chr04_005477234,remove
chr04_005477225,keep
chr04_005480937,keep
chr04_005482022,keep
chr04_005528839,keep
chr04_005896622,keep
chr04_005922155,remove
chr04_005922162,remove
chr04_005922133,keep
chr04_006515091,keep
chr04_006557529,keep
chr04_006678409,remove
chr04_006678351,keep
chr04_006700385,keep
chr04_006719136,keep
chr04_006748357,remove
chr04_006748382,remove
chr04_006748165,keep
chr04_006765223,keep
chr04_006958475,keep
chr04_007274404,keep
chr04_007550836,remove
chr04_007550755,keep
chr04_008048981,keep
chr04_008367846,remove
chr04_008367746,keep
chr04_008464855,remove
chr04_008464995,remove
chr04_008465013,remove
chr04_008464853,keep
chr04_008472669,remove
chr04_008472478,keep
chr04_008592094,remove
chr04_008592045,keep
chr04_008774461,remove
chr04_008774447,keep
chr04_008894914,remove
chr04_008894970,remove
chr04_008895070,remove
chr04_008895117,remove
chr04_008894913,keep
chr04_009366210,remove
chr04_009366306,remove
chr04_009366192,keep
chr04_009584740,keep
chr04_009760802,keep
chr04_010262869,keep
chr04_010267155,keep
chr04_011129236,keep
chr04_011237347,keep
chr04_011913319,keep
chr04_012139484,keep
chr04_012140979,keep
chr04_012546630,keep
chr04_012566505,keep
chr04_012633210,keep
chr04_013350194,remove
chr04_013350210,remove
chr04_013350018,keep
chr04_013382966,keep
chr04_013456446,keep
chr04_014625652,keep
chr04_015584655,keep
chr04_015886649,remove
chr04_015886598,keep
chr04_016990270,keep
chr04_017098678,keep
chr04_018279851,remove
chr04_018279693,keep
chr04_018660390,keep
chr04_018665615,keep
chr04_018685139,keep
chr04_019039902,remove
chr04_019039909,remove
chr04_019039984,remove
chr04_019040070,remove
chr04_019040079,remove
chr04_019039872,keep
chr04_019397441,keep
chr04_019914195,keep
chr04_020400572,keep
chr04_020916095,keep
chr04_021939272,keep
chr04_022358222,remove
chr04_022358241,remove
chr04_022358254,remove
chr04_022358269,remove
chr04_022358279,remove
chr04_022358348,remove
chr04_022358362,remove
chr04_022358197,keep
chr04_022505399,keep
chr04_022623167,keep
chr04_023024557,keep
chr04_024191075,remove
chr04_024191133,remove
chr04_024191151,remove
chr04_024191152,remove
chr04_024191050,keep
chr04_024252554,keep
chr04_024611083,remove
chr04_024611088,remove
chr04_024611104,remove
chr04_024610965,keep
chr04_024996093,keep
chr04_025112181,remove
chr04_025112157,keep
chr04_025274056,keep
chr04_025376659,keep
chr04_025379138,keep
chr04_025821709,remove
chr04_025821586,keep
chr04_025862464,keep
chr04_026375013,keep
chr04_026748328,remove
chr04_026748347,remove
chr04_026748307,keep
chr04_026848688,remove
chr04_026848734,remove
chr04_026848687,keep
chr04_026901109,keep
chr04_026902977,keep
chr04_027470101,keep
chr04_027534483,remove
chr04_027534397,keep
chr04_027755699,remove
chr04_027755679,keep
chr04_028334542,keep
chr04_028381436,remove
chr04_028381405,keep
chr04_028547652,remove
chr04_028547661,remove
chr04_028547662,remove
chr04_028547663,remove
chr04_028547626,keep
chr04_028779073,keep
chr04_029424994,remove
chr04_029424843,keep
chr04_029611178,keep
chr04_029943983,remove
chr04_029943956,keep
chr04_030073526,keep
chr04_030495237,keep
chr04_030541160,keep
chr04_030822181,remove
chr04_030822144,keep
chr04_030843514,remove
chr04_030843560,remove
chr04_030843676,remove
chr04_030843505,keep
chr04_031240655,keep
chr04_031346920,remove
chr04_031346928,remove
chr04_031346966,remove
chr04_031347014,remove
chr04_031346865,keep
chr04_031521590,keep
chr04_031546254,remove
chr04_031546210,keep
chr04_031943082,keep
chr04_032236327,keep
chr04_032250770,remove
chr04_032250699,keep
chr04_032465807,keep
chr04_032466998,keep
chr04_033004241,keep
chr04_033320705,keep
chr04_033354334,keep
chr04_033543459,keep
chr04_033854938,remove
chr04_033854913,keep
chr04_034392819,keep
chr04_035499346,keep
chr04_035944546,keep
chr04_036321735,keep
chr04_036734071,keep
chr05_000142187,remove
chr05_000142049,keep
chr05_000375385,keep
chr05_000932945,remove
chr05_000932858,keep
chr05_001057395,remove
chr05_001057379,keep
chr05_001291662,keep
chr05_001422111,remove
chr05_001422004,keep
chr05_001424374,keep
chr05_001625255,keep
chr05_001786537,keep
chr05_002021754,keep
chr05_002076245,keep
chr05_002084719,keep
chr05_002161168,remove
chr05_002161121,keep
chr05_002164321,remove
chr05_002164301,keep
chr05_002442039,keep
chr05_002535012,remove
chr05_002535079,remove
chr05_002535139,remove
chr05_002534966,keep
chr05_002544960,keep
chr05_002567882,keep
chr05_002694535,remove
chr05_002694553,remove
chr05_002694477,keep
chr05_002699189,keep
chr05_002860471,remove
chr05_002860494,remove
chr05_002860515,remove
chr05_002860392,keep
chr05_002937714,keep
chr05_003200172,keep
chr05_003311254,keep
chr05_003334150,keep
chr05_003620367,keep
chr05_003704038,keep
chr05_004429761,keep
chr05_004586327,remove
chr05_004586294,keep
chr05_005362905,remove
chr05_005362947,remove
chr05_005362893,keep
chr05_005404827,remove
chr05_005404797,keep
chr05_005429642,keep
chr05_005483090,remove
chr05_005483096,remove
chr05_005483111,remove
chr05_005483318,remove
chr05_005483085,keep
chr05_005620832,keep
chr05_006598158,remove
chr05_006598078,keep
chr05_006613086,remove
chr05_006612936,keep
chr05_006840110,keep
chr05_007148030,keep
chr05_007192119,keep
chr05_007195811,remove
chr05_007195848,remove
chr05_007195860,remove
chr05_007195929,remove
chr05_007195938,remove
chr05_007195805,keep
chr05_007198402,remove
chr05_007198316,keep
chr05_007564251,remove
chr05_007564273,remove
chr05_007564099,keep
chr05_007612893,remove
chr05_007612910,remove
chr05_007612787,keep
chr05_007957700,keep
chr05_008723212,remove
chr05_008723242,remove
chr05_008723320,remove
chr05_008723360,remove
chr05_008723385,remove
chr05_008723187,keep
chr05_008882084,remove
chr05_008882098,remove
chr05_008882053,keep
chr05_009179853,keep
chr05_009403316,keep
chr05_009794327,remove
chr05_009794400,remove
chr05_009794422,remove
chr05_009794428,remove
chr05_009794431,remove
chr05_009794297,keep
chr05_009816026,keep
chr05_010024641,remove
chr05_010024682,remove
chr05_010024702,remove
chr05_010024484,keep
chr05_010616179,keep
chr05_010631623,remove
chr05_010631772,remove
chr05_010631569,keep
chr05_010947758,keep
chr05_010951000,remove
chr05_010951091,remove
chr05_010950993,keep
chr05_011027457,remove
chr05_011027285,keep
chr05_011035453,keep
chr05_011342128,keep
chr05_011759994,keep
chr05_011876981,keep
chr05_012182477,keep
chr05_012200221,keep
chr05_012706921,remove
chr05_012706974,remove
chr05_012707007,remove
chr05_012706893,keep
chr05_013322599,keep
chr05_013955040,keep
chr05_014456106,keep
chr05_015381202,keep
chr05_016062426,keep
