chr1.1_015712918|RefMatch_0002
chr1.1_016136535|RefMatch_0001
chr1.1_016136535|RefMatch_0002
chr1.1_016221768|AltMatch_0001
chr1.1_016522945|AltMatch_0001
chr1.1_016563045|RefMatch_0001
chr1.1_016563045|RefMatch_0002
chr1.1_016563045|RefMatch_0003
chr1.1_016563045|RefMatch_0004
chr1.1_016563045|RefMatch_0005
chr1.1_016763798|AltMatch_0001
chr1.1_016763798|RefMatch_0001
chr1.1_016763798|RefMatch_0002
chr1.1_016763798|RefMatch_0003
chr1.1_016763798|RefMatch_0004
chr1.1_016976894|RefMatch_0001
chr1.1_017030914|RefMatch_0001
chr1.1_017368305|RefMatch_0001
chr1.1_017502654|RefMatch_0001
chr1.1_017502654|RefMatch_0002
chr1.1_017863839|RefMatch_0001
chr1.1_017863839|RefMatch_0002
chr1.1_017863839|RefMatch_0003
chr1.1_017863839|RefMatch_0004
chr1.1_018083264|AltMatch_0001
chr1.1_018083264|AltMatch_0002
chr1.1_018128065|AltMatch_0001
chr1.1_018128065|RefMatch_0001
chr1.1_018128065|RefMatch_0002
chr1.1_018128065|RefMatch_0003
chr1.1_018698343|AltMatch_0001
chr1.1_018698343|RefMatch_0001
chr1.1_018789059|AltMatch_0001
chr1.1_018789059|AltMatch_0002
chr1.1_018789059|RefMatch_0001
chr1.1_019009023|AltMatch_0001
chr1.1_019281061|AltMatch_0001
chr1.1_019281061|RefMatch_0001
chr1.1_019281061|RefMatch_0002
chr1.1_019780298|RefMatch_0001
chr1.1_019780298|RefMatch_0002
chr1.1_020097917|RefMatch_0001
chr1.1_020097917|RefMatch_0002
chr1.1_020548930|RefMatch_0001
chr1.1_020548930|RefMatch_0002
chr1.1_022487705|AltMatch_0001
chr1.1_022582932|RefMatch_0001
chr1.1_022582932|RefMatch_0002
chr1.1_022582932|RefMatch_0003
chr1.1_022582932|RefMatch_0004
chr1.1_022582932|RefMatch_0005
chr1.1_023060630|AltMatch_0001
chr1.1_023535207|AltMatch_0001
chr1.1_023709651|RefMatch_0001
chr1.1_023709651|RefMatch_0002
chr1.1_023709651|RefMatch_0003
chr1.1_024760634|AltMatch_0001
chr1.1_024760634|RefMatch_0001
chr1.1_024760634|RefMatch_0002
chr1.1_024760634|RefMatch_0003
chr1.1_024951410|AltMatch_0001
chr1.1_025281938|RefMatch_0001
chr1.1_025474859|RefMatch_0001
chr1.1_025474859|RefMatch_0002
chr1.1_025688638|RefMatch_0001
chr1.1_025688638|RefMatch_0002
chr1.1_025688638|RefMatch_0003
chr1.1_025728959|RefMatch_0001
chr1.1_025728959|RefMatch_0002
chr1.1_025728959|RefMatch_0003
chr1.1_025728959|RefMatch_0004
chr1.1_026445102|AltMatch_0001
chr1.1_026445102|AltMatch_0002
chr1.1_026502181|AltMatch_0001
chr1.1_026940687|AltMatch_0001
chr1.1_027050989|AltMatch_0001
chr1.1_027050989|RefMatch_0001
chr1.1_027966972|AltMatch_0001
chr1.1_027966972|AltMatch_0002
chr1.1_028084165|RefMatch_0001
chr1.1_028687110|RefMatch_0001
chr1.1_028687110|RefMatch_0002
chr1.1_028687110|RefMatch_0003
chr1.1_028857948|AltMatch_0001
chr1.1_028955804|RefMatch_0001
chr1.1_028955804|RefMatch_0002
chr1.1_028955804|RefMatch_0003
chr1.1_028955804|RefMatch_0004
chr1.1_029326140|RefMatch_0001
chr1.1_029326140|RefMatch_0002
chr1.1_030458048|RefMatch_0001
chr1.1_030458048|RefMatch_0002
chr1.1_030458048|RefMatch_0003
chr1.1_030969636|AltMatch_0001
chr1.1_030969636|RefMatch_0001
chr1.1_030969636|RefMatch_0002
chr1.1_031442927|RefMatch_0001
chr1.1_031546487|RefMatch_0001
chr1.1_031816459|AltMatch_0001
chr1.1_031816459|RefMatch_0001
chr1.1_031816459|RefMatch_0002
chr1.1_031816459|RefMatch_0003
chr1.1_032107042|AltMatch_0001
chr1.1_032107042|AltMatch_0002
chr1.1_032107042|AltMatch_0003
chr1.1_032107042|AltMatch_0004
chr1.1_032107042|RefMatch_0001
chr1.1_032107042|RefMatch_0002
chr1.1_032107042|RefMatch_0003
chr1.1_032107042|RefMatch_0004
chr1.1_032107042|RefMatch_0005
chr1.1_032107042|RefMatch_0006
chr1.1_032180745|AltMatch_0001
chr1.1_032180745|RefMatch_0001
chr1.1_032180745|RefMatch_0002
chr1.1_032180745|RefMatch_0003
chr1.1_032924623|AltMatch_0001
chr1.1_032924623|RefMatch_0001
chr1.1_032924623|RefMatch_0002
chr1.1_033171704|RefMatch_0001
chr1.1_034199458|RefMatch_0001
chr1.1_034284365|AltMatch_0001
chr1.1_034284365|RefMatch_0001
chr1.1_034284365|RefMatch_0002
chr1.1_034579746|RefMatch_0001
chr1.1_034929778|AltMatch_0001
chr1.1_035253375|RefMatch_0001
chr1.1_035253375|RefMatch_0002
chr1.1_035253375|RefMatch_0003
chr1.1_035253375|RefMatch_0004
chr1.1_035253375|RefMatch_0005
chr1.1_035606739|RefMatch_0001
chr1.1_035758205|RefMatch_0001
chr1.1_035758205|RefMatch_0002
chr1.1_035758205|RefMatch_0003
chr1.1_035847212|RefMatch_0001
chr1.1_037016138|RefMatch_0001
chr1.1_037235555|AltMatch_0001
chr1.1_037235555|RefMatch_0001
chr1.1_037235555|RefMatch_0002
chr1.1_037235555|RefMatch_0003
chr1.1_037514123|RefMatch_0001
chr1.1_037725360|RefMatch_0001
chr1.1_038307940|RefMatch_0001
chr1.1_038307940|RefMatch_0002
chr1.1_038471232|RefMatch_0001
chr1.1_038750613|RefMatch_0001
chr1.1_038795094|AltMatch_0001
chr1.1_038795094|AltMatch_0002
chr1.1_039099328|RefMatch_0001
chr1.1_039750391|RefMatch_0001
chr1.1_039921266|RefMatch_0001
chr1.1_039921266|RefMatch_0002
chr1.1_040119373|AltMatch_0001
chr1.1_040119373|RefMatch_0001
chr1.1_040459914|AltMatch_0001
chr1.1_040459914|RefMatch_0001
chr1.1_040541523|AltMatch_0001
chr1.1_040765683|AltMatch_0001
chr1.1_040765683|RefMatch_0001
chr1.1_041552398|RefMatch_0001
chr1.1_041552398|RefMatch_0002
chr1.1_041861948|AltMatch_0001
chr1.1_041861948|AltMatch_0002
chr1.1_041973913|AltMatch_0001
chr1.1_041973913|RefMatch_0001
chr1.1_041973913|RefMatch_0002
chr1.1_041973913|RefMatch_0003
chr1.1_041973913|RefMatch_0004
chr1.1_041973913|RefMatch_0005
chr1.1_043165938|AltMatch_0001
chr1.1_043165938|RefMatch_0001
chr1.1_043407161|RefMatch_0001
chr1.1_043407161|RefMatch_0002
chr1.1_043407161|RefMatch_0003
chr1.1_043407161|RefMatch_0004
chr1.1_043883037|AltMatch_0001
chr1.1_043883037|AltMatch_0002
chr1.1_043956745|RefMatch_0001
chr1.1_044240352|AltMatch_0001
chr1.1_044852814|AltMatch_0001
chr1.1_044852814|RefMatch_0001
chr1.1_044852814|RefMatch_0002
chr1.1_045057203|AltMatch_0001
chr1.1_045057203|AltMatch_0002
chr1.1_045279885|RefMatch_0001
chr1.1_045279885|RefMatch_0002
chr1.1_045279885|RefMatch_0003
chr1.1_045471702|RefMatch_0001
chr1.1_045523314|AltMatch_0001
chr1.1_045523314|AltMatch_0002
chr1.1_045523314|RefMatch_0001
chr1.1_045978944|RefMatch_0001
chr1.1_045978944|RefMatch_0002
chr1.1_045978944|RefMatch_0003
chr1.1_046180304|AltMatch_0001
chr1.1_046229506|RefMatch_0001
chr1.1_046229506|RefMatch_0002
chr1.1_046377798|AltMatch_0001
chr1.1_046377798|RefMatch_0001
chr1.1_046506264|RefMatch_0001
chr1.1_046790681|RefMatch_0001
chr1.1_047070995|RefMatch_0001
chr1.1_047070995|RefMatch_0002
chr1.1_047343338|RefMatch_0001
chr1.1_047570277|AltMatch_0001
chr1.1_047570277|AltMatch_0002
chr1.1_047570277|AltMatch_0003
chr1.1_047570277|RefMatch_0001
chr1.1_047570277|RefMatch_0002
chr1.1_047675063|AltMatch_0001
chr1.1_048594376|AltMatch_0001
chr1.1_048745063|RefMatch_0001
chr1.1_048745063|RefMatch_0002
chr1.1_048967392|RefMatch_0001
chr1.1_048967392|RefMatch_0002
chr1.1_049674571|RefMatch_0001
chr1.1_049674571|RefMatch_0002
chr1.1_049674571|RefMatch_0003
chr1.1_049986705|AltMatch_0001
chr1.1_049986705|RefMatch_0001
chr1.1_049986705|RefMatch_0002
chr1.1_049986705|RefMatch_0003
chr1.1_049986705|RefMatch_0004
chr1.1_050196038|AltMatch_0001
chr1.1_050196038|RefMatch_0001
chr1.1_050410075|AltMatch_0001
chr1.1_050445236|RefMatch_0001
chr1.1_050445236|RefMatch_0002
chr1.1_050666099|AltMatch_0001
chr1.1_050888730|AltMatch_0001
chr1.1_051210992|RefMatch_0001
chr1.1_051370226|AltMatch_0001
chr1.1_051632256|RefMatch_0001
chr1.1_051632256|RefMatch_0002
chr1.1_051703372|AltMatch_0001
chr1.1_051814520|RefMatch_0001
chr1.1_051814520|RefMatch_0002
chr1.1_051972182|AltMatch_0001
chr1.1_051972182|RefMatch_0001
chr1.1_052161558|RefMatch_0001
chr1.1_052161558|RefMatch_0002
chr1.1_052470363|AltMatch_0001
chr1.1_052470363|AltMatch_0002
chr1.1_052470363|RefMatch_0001
chr1.1_052910315|AltMatch_0001
chr1.1_053016387|RefMatch_0001
chr1.1_053207743|RefMatch_0001
chr1.1_053507789|RefMatch_0001
chr1.1_053727670|RefMatch_0001
chr1.1_053888429|AltMatch_0001
chr1.1_053888429|AltMatch_0002
chr1.1_053888429|AltMatch_0003
chr1.1_053888429|RefMatch_0001
chr1.1_054605569|RefMatch_0001
chr1.1_054806633|AltMatch_0001
chr1.1_054806633|AltMatch_0002
chr1.1_054806633|AltMatch_0003
chr1.1_054806633|AltMatch_0004
chr1.1_054806633|RefMatch_0001
chr1.1_054850273|RefMatch_0001
chr1.1_055963219|AltMatch_0001
chr1.1_056238297|AltMatch_0001
chr1.1_056238297|RefMatch_0001
chr1.1_056606323|RefMatch_0001
chr1.1_056606323|RefMatch_0002
chr1.1_057428157|AltMatch_0001
chr1.1_057428157|RefMatch_0001
chr1.1_057627717|RefMatch_0001
chr1.1_057869947|AltMatch_0001
chr1.1_057981154|AltMatch_0001
chr1.1_057981154|AltMatch_0002
chr1.1_057981154|RefMatch_0001
chr1.1_058204817|AltMatch_0001
chr1.1_058204817|RefMatch_0001
chr1.1_058282718|AltMatch_0001
chr1.1_058282718|RefMatch_0001
chr1.1_058425180|AltMatch_0001
chr1.1_058425180|AltMatch_0002
chr1.1_058774660|AltMatch_0001
chr1.1_058774660|AltMatch_0002
chr1.1_058774660|RefMatch_0001
chr1.1_059058568|AltMatch_0001
chr1.1_059477047|RefMatch_0001
chr1.1_059868522|AltMatch_0001
chr1.1_059868522|AltMatch_0002
chr1.1_059868522|RefMatch_0001
chr1.1_060072647|AltMatch_0001
chr1.1_060072647|AltMatch_0002
chr1.1_060072647|RefMatch_0001
chr1.1_060190289|AltMatch_0001
chr1.1_060190289|RefMatch_0001
chr1.1_060454213|RefMatch_0001
chr1.1_060508241|AltMatch_0001
chr1.1_060508241|AltMatch_0002
chr1.1_060508241|RefMatch_0001
chr1.1_060508241|RefMatch_0002
chr1.1_060508241|RefMatch_0003
chr1.1_060508241|RefMatch_0004
chr1.1_060661578|AltMatch_0001
chr1.1_060904991|AltMatch_0001
chr1.1_061744598|RefMatch_0001
chr1.1_061744598|RefMatch_0002
chr1.1_062673159|AltMatch_0001
chr1.1_062673159|RefMatch_0001
chr1.1_062673159|RefMatch_0002
chr1.1_062762651|RefMatch_0001
chr1.1_063517450|RefMatch_0001
chr1.1_063670977|AltMatch_0001
chr1.1_064512571|RefMatch_0001
chr1.1_064512571|RefMatch_0002
chr1.1_064709912|AltMatch_0001
chr1.1_064843909|RefMatch_0001
chr1.1_064843909|RefMatch_0002
chr1.1_064843909|RefMatch_0003
chr1.1_064977592|AltMatch_0001
chr1.1_065291839|AltMatch_0001
chr1.1_065291839|RefMatch_0001
chr1.1_065651962|AltMatch_0001
chr1.1_065651962|RefMatch_0001
chr1.1_066048468|AltMatch_0001
chr1.1_066048468|AltMatch_0002
chr1.1_066048468|AltMatch_0003
chr1.1_066048468|AltMatch_0004
chr1.1_066243893|RefMatch_0001
chr1.1_066243893|RefMatch_0002
chr1.1_066308844|RefMatch_0001
chr1.1_066462122|AltMatch_0001
chr1.1_066462122|AltMatch_0002
chr1.1_066462122|RefMatch_0001
chr1.1_066462122|RefMatch_0002
chr1.1_066462122|RefMatch_0003
chr1.1_066462122|RefMatch_0004
chr1.1_066462122|RefMatch_0005
chr1.1_067016814|AltMatch_0001
chr1.1_067016814|RefMatch_0001
chr1.1_067016814|RefMatch_0002
chr1.1_067016814|RefMatch_0003
chr1.1_067076739|AltMatch_0001
chr1.1_067331622|AltMatch_0001
chr1.1_067727317|AltMatch_0001
chr1.1_067727317|AltMatch_0002
chr1.1_067727317|RefMatch_0001
chr1.1_067783227|AltMatch_0001
chr1.1_068356794|RefMatch_0001
chr1.1_068772824|RefMatch_0001
chr1.1_068859167|RefMatch_0001
chr1.1_068948271|AltMatch_0001
chr1.1_068948271|AltMatch_0002
chr1.1_068948271|AltMatch_0003
chr1.1_069097581|AltMatch_0001
chr1.1_069097581|AltMatch_0002
chr1.1_069097581|RefMatch_0001
chr1.1_069097581|RefMatch_0002
chr1.1_069097581|RefMatch_0003
chr1.1_069607033|RefMatch_0001
chr1.1_069984402|AltMatch_0001
chr1.1_070030472|AltMatch_0001
chr1.1_070738276|AltMatch_0001
chr1.1_070738276|AltMatch_0002
chr1.1_070738276|AltMatch_0003
chr1.1_070878680|RefMatch_0001
chr1.1_071902779|AltMatch_0001
chr1.1_071902779|AltMatch_0002
chr1.1_071902779|AltMatch_0003
chr1.1_072564623|RefMatch_0001
chr1.1_072633470|RefMatch_0001
chr1.1_072911768|AltMatch_0001
chr1.1_073072750|AltMatch_0001
chr1.1_073072750|RefMatch_0001
chr1.1_073335128|AltMatch_0001
chr1.1_073381901|AltMatch_0001
chr1.1_073381901|RefMatch_0001
chr1.1_073381901|RefMatch_0002
chr1.1_073499503|AltMatch_0001
chr1.1_073499503|AltMatch_0002
chr1.1_073499503|RefMatch_0001
chr1.1_073917225|AltMatch_0001
chr1.1_074003328|RefMatch_0001
chr1.1_074003328|RefMatch_0002
chr1.1_074003328|RefMatch_0003
chr1.1_075143374|AltMatch_0001
chr1.1_075143374|AltMatch_0002
chr1.1_075309520|AltMatch_0001
chr1.1_075309520|RefMatch_0001
chr1.1_075562195|RefMatch_0001
chr1.1_075668041|AltMatch_0001
chr1.1_075668041|AltMatch_0002
chr1.1_075668041|AltMatch_0003
chr1.1_075797305|RefMatch_0001
chr1.1_076061917|AltMatch_0001
chr1.1_076061917|AltMatch_0002
chr1.1_076401726|AltMatch_0001
chr1.1_076401726|AltMatch_0002
chr1.1_076401726|AltMatch_0003
chr1.1_076861974|RefMatch_0001
chr1.1_077069813|AltMatch_0001
chr1.1_077233102|AltMatch_0001
chr1.1_077233102|AltMatch_0002
chr1.1_077233102|RefMatch_0001
chr1.1_077454304|AltMatch_0001
chr1.1_077454304|AltMatch_0002
chr1.1_077454304|AltMatch_0003
chr1.1_077454304|AltMatch_0004
chr1.1_077454304|AltMatch_0005
chr1.1_077454304|RefMatch_0001
chr1.1_077454304|RefMatch_0002
chr1.1_077487606|RefMatch_0001
chr1.1_077487606|RefMatch_0002
chr1.1_077487606|RefMatch_0003
chr1.1_077487606|RefMatch_0004
chr1.1_077708852|RefMatch_0001
chr1.1_078197005|RefMatch_0001
chr1.1_078197005|RefMatch_0002
chr1.1_078756250|RefMatch_0001
chr1.1_079067515|RefMatch_0001
chr1.1_079947678|AltMatch_0001
chr1.1_079947678|RefMatch_0001
chr1.1_080108022|RefMatch_0001
chr1.1_080108022|RefMatch_0002
chr1.1_080473699|AltMatch_0001
chr1.1_080473699|RefMatch_0001
chr1.1_080596889|AltMatch_0001
chr1.1_080757246|AltMatch_0001
chr1.1_080757246|RefMatch_0001
chr1.1_080888940|RefMatch_0001
chr1.1_081321362|RefMatch_0001
chr1.1_081321362|RefMatch_0002
chr1.1_081443125|AltMatch_0001
chr1.1_081443125|RefMatch_0001
chr1.1_081443125|RefMatch_0002
chr1.1_081443125|RefMatch_0003
chr1.1_081862655|RefMatch_0001
chr1.1_081862655|RefMatch_0002
chr1.1_081862655|RefMatch_0003
chr1.1_081862655|RefMatch_0004
chr1.1_081910582|RefMatch_0001
chr1.1_081910582|RefMatch_0002
chr1.1_081910582|RefMatch_0003
chr1.1_081910582|RefMatch_0004
chr1.1_081910582|RefMatch_0005
chr2.1_000313197|RefMatch_0001
chr2.1_000616827|AltMatch_0001
chr2.1_001148661|RefMatch_0001
chr2.1_001148661|RefMatch_0002
chr2.1_001148661|RefMatch_0003
chr2.1_001148661|RefMatch_0004
chr2.1_001148661|RefMatch_0005
chr2.1_001699360|RefMatch_0001
chr2.1_001844350|RefMatch_0001
chr2.1_001844350|RefMatch_0002
chr2.1_002020911|RefMatch_0001
chr2.1_002963182|AltMatch_0001
chr2.1_002963182|RefMatch_0001
chr2.1_003167657|RefMatch_0001
chr2.1_003167657|RefMatch_0002
chr2.1_003167657|RefMatch_0003
chr2.1_003167657|RefMatch_0004
chr2.1_003383309|AltMatch_0001
chr2.1_003383309|AltMatch_0002
chr2.1_003383309|AltMatch_0003
chr2.1_003383309|AltMatch_0004
chr2.1_003485139|AltMatch_0001
chr2.1_003485139|AltMatch_0002
chr2.1_003485139|RefMatch_0001
chr2.1_003814453|RefMatch_0001
chr2.1_004409859|AltMatch_0001
chr2.1_004409859|RefMatch_0001
chr2.1_004409859|RefMatch_0002
chr2.1_004642549|AltMatch_0001
chr2.1_004642549|RefMatch_0001
chr2.1_005091230|RefMatch_0001
chr2.1_005194072|AltMatch_0001
chr2.1_005194072|AltMatch_0002
chr2.1_005194072|RefMatch_0001
chr2.1_005194072|RefMatch_0002
chr2.1_005398237|RefMatch_0001
chr2.1_005458463|AltMatch_0001
chr2.1_005458463|AltMatch_0002
chr2.1_005458463|RefMatch_0001
chr2.1_006010709|RefMatch_0001
chr2.1_006363128|RefMatch_0001
chr2.1_006975295|RefMatch_0001
chr2.1_006975295|RefMatch_0002
chr2.1_006975295|RefMatch_0003
chr2.1_007292278|RefMatch_0001
chr2.1_007487844|AltMatch_0001
chr2.1_007487844|RefMatch_0001
chr2.1_007721952|AltMatch_0001
chr2.1_008002584|RefMatch_0001
chr2.1_008002584|RefMatch_0002
chr2.1_008002584|RefMatch_0003
chr2.1_008002584|RefMatch_0004
chr2.1_008002584|RefMatch_0005
chr2.1_008315059|RefMatch_0001
chr2.1_008315059|RefMatch_0002
chr2.1_008612395|AltMatch_0001
chr2.1_008836327|RefMatch_0001
chr2.1_009068382|RefMatch_0001
chr2.1_009068382|RefMatch_0002
chr2.1_009635376|AltMatch_0001
chr2.1_009635376|RefMatch_0001
chr2.1_009635376|RefMatch_0002
chr2.1_010055664|AltMatch_0001
chr2.1_010055664|AltMatch_0002
chr2.1_010055664|AltMatch_0003
chr2.1_010055664|AltMatch_0004
chr2.1_010055664|AltMatch_0005
chr2.1_010317390|AltMatch_0001
chr2.1_010317390|AltMatch_0002
chr2.1_010317390|AltMatch_0003
chr2.1_010317390|AltMatch_0004
chr2.1_010373459|AltMatch_0001
chr2.1_010373459|RefMatch_0001
chr2.1_011040841|RefMatch_0001
chr2.1_011316362|AltMatch_0001
chr2.1_011316362|AltMatch_0002
chr2.1_011524057|RefMatch_0001
chr2.1_011524057|RefMatch_0002
chr2.1_011524057|RefMatch_0003
chr2.1_011524057|RefMatch_0004
chr2.1_012162639|AltMatch_0001
chr2.1_012162639|RefMatch_0001
chr2.1_012162639|RefMatch_0002
chr2.1_012162639|RefMatch_0003
chr2.1_012162639|RefMatch_0004
chr2.1_012162639|RefMatch_0005
chr2.1_012162639|RefMatch_0006
chr2.1_012162639|RefMatch_0007
chr2.1_012162639|RefMatch_0008
chr2.1_012162639|RefMatch_0009
chr2.1_012162639|RefMatch_0010
chr2.1_012162639|RefMatch_0011
chr2.1_012162639|RefMatch_0012
chr2.1_012162639|RefMatch_0013
chr2.1_012389610|AltMatch_0001
chr2.1_012560495|AltMatch_0001
chr2.1_012560495|AltMatch_0002
chr2.1_012560495|RefMatch_0001
chr2.1_012560495|RefMatch_0002
chr2.1_012736370|AltMatch_0001
chr2.1_012870813|RefMatch_0001
chr2.1_012870813|RefMatch_0002
chr2.1_012870813|RefMatch_0003
chr2.1_013554140|RefMatch_0001
chr2.1_013554140|RefMatch_0002
chr2.1_013554140|RefMatch_0003
chr2.1_013591541|AltMatch_0001
chr2.1_013591541|AltMatch_0002
chr2.1_013591541|AltMatch_0003
chr2.1_013591541|AltMatch_0004
chr2.1_013591541|AltMatch_0005
chr2.1_013591541|RefMatch_0001
chr2.1_013591541|RefMatch_0002
chr2.1_013744405|RefMatch_0001
chr2.1_013744405|RefMatch_0002
chr2.1_013744405|RefMatch_0003
chr2.1_013744405|RefMatch_0004
chr2.1_013744405|RefMatch_0005
chr2.1_013744405|RefMatch_0006
chr2.1_014078405|RefMatch_0001
chr2.1_014328793|RefMatch_0001
chr2.1_015546760|RefMatch_0001
chr2.1_015546760|RefMatch_0002
chr2.1_015580772|AltMatch_0001
chr2.1_015580772|RefMatch_0001
chr2.1_016361328|RefMatch_0001
chr2.1_016422728|AltMatch_0001
chr2.1_016773051|AltMatch_0001
chr2.1_017248294|AltMatch_0001
chr2.1_017248294|RefMatch_0001
chr2.1_017466740|RefMatch_0001
chr2.1_017523753|AltMatch_0001
chr2.1_017785072|AltMatch_0001
chr2.1_017785072|AltMatch_0002
chr2.1_017785072|RefMatch_0001
chr2.1_018170166|AltMatch_0001
chr2.1_018541904|RefMatch_0001
chr2.1_018655733|RefMatch_0001
chr2.1_018655733|RefMatch_0002
chr2.1_018932743|RefMatch_0001
chr2.1_019107884|AltMatch_0001
chr2.1_019107884|AltMatch_0002
chr2.1_019107884|AltMatch_0003
chr2.1_019555960|RefMatch_0001
chr2.1_019555960|RefMatch_0002
chr2.1_019721552|RefMatch_0001
chr2.1_019721552|RefMatch_0002
chr2.1_019721552|RefMatch_0003
chr2.1_020026604|AltMatch_0001
chr2.1_020026604|AltMatch_0002
chr2.1_020208636|AltMatch_0001
chr2.1_020208636|RefMatch_0001
chr2.1_020208636|RefMatch_0002
chr2.1_020208636|RefMatch_0003
chr2.1_020208636|RefMatch_0004
chr2.1_020700275|AltMatch_0001
chr2.1_020700275|RefMatch_0001
chr2.1_021307327|AltMatch_0001
chr2.1_021307327|AltMatch_0002
chr2.1_021715940|AltMatch_0001
chr2.1_021715940|AltMatch_0002
chr2.1_021760578|AltMatch_0001
chr2.1_021940432|AltMatch_0001
chr2.1_021940432|RefMatch_0001
chr2.1_021940432|RefMatch_0002
chr2.1_022077644|AltMatch_0001
chr2.1_022077644|RefMatch_0001
chr2.1_022240561|AltMatch_0001
chr2.1_022240561|RefMatch_0001
chr2.1_022240561|RefMatch_0002
chr2.1_022295500|RefMatch_0001
chr2.1_022295500|RefMatch_0002
chr2.1_022295500|RefMatch_0003
chr2.1_022295500|RefMatch_0004
chr2.1_022295500|RefMatch_0005
chr2.1_022396780|AltMatch_0001
chr2.1_022396780|RefMatch_0001
chr2.1_022706941|AltMatch_0001
chr2.1_022706941|AltMatch_0002
chr2.1_022706941|AltMatch_0003
chr2.1_022706941|AltMatch_0004
chr2.1_022860062|RefMatch_0001
chr2.1_022969378|RefMatch_0001
chr2.1_023614459|AltMatch_0001
chr2.1_023614459|AltMatch_0002
