chr1.1_064709912,81
chr1.1_064843909,81
chr1.1_064977592,81
chr1.1_065291839,81
chr1.1_065610245,81
chr1.1_065651962,81
chr1.1_065913202,81
chr1.1_065987140,81
chr1.1_066308844,81
chr1.1_066653706,81
chr1.1_067016814,81
chr1.1_067076739,81
chr1.1_067331622,81
chr1.1_067727317,81
chr1.1_067783227,81
chr1.1_068356794,81
chr1.1_068477558,81
chr1.1_068772824,81
chr1.1_068859167,81
chr1.1_068948271,81
chr1.1_069275148,81
chr1.1_069497229,81
chr1.1_069607033,81
chr1.1_069984402,81
chr1.1_070030472,81
chr1.1_070288058,81
chr1.1_070738276,81
chr1.1_070878680,81
chr1.1_071071717,81
chr1.1_071333915,81
chr1.1_071537340,81
chr1.1_072105213,81
chr1.1_072911768,81
chr1.1_073072750,81
chr1.1_073335128,81
chr1.1_073381901,81
chr1.1_073499503,81
chr1.1_073741122,81
chr1.1_074003328,81
chr1.1_074288136,81
chr1.1_074445606,81
chr1.1_074623263,81
chr1.1_074842300,81
chr1.1_075061265,81
chr1.1_075309520,81
chr1.1_075444453,81
chr1.1_075562195,81
chr1.1_075668041,81
chr1.1_075797305,81
chr1.1_076061917,81
chr1.1_076269128,81
chr1.1_076401726,81
chr1.1_076590836,81
chr1.1_077069813,81
chr1.1_077233102,81
chr1.1_077487606,81
chr1.1_077708852,81
chr1.1_077908817,81
chr1.1_078197005,81
chr1.1_078353592,81
chr1.1_078564815,81
chr1.1_078756250,81
chr1.1_078896738,81
chr1.1_079690059,81
chr1.1_079871662,81
chr1.1_079947678,81
chr1.1_080108022,81
chr1.1_080365520,81
chr1.1_080596889,81
chr1.1_080757246,81
chr1.1_080888940,81
chr1.1_081270233,81
chr1.1_081321362,81
chr1.1_081443125,81
chr1.1_081910582,81
chr2.1_000171719,81
chr2.1_000218426,81
chr2.1_000313197,81
chr2.1_000616827,81
chr2.1_000651174,81
chr2.1_000925919,81
chr2.1_001148661,81
chr2.1_001844350,81
chr2.1_002020911,81
chr2.1_002180364,81
chr2.1_002601144,81
chr2.1_002907091,81
chr2.1_003167657,81
chr2.1_003485139,81
chr2.1_003814453,81
chr2.1_004228766,81
chr2.1_004409859,81
chr2.1_004642549,81
chr2.1_004934550,81
chr2.1_005091230,81
chr2.1_005398237,81
chr2.1_005666195,81
chr2.1_006010709,81
chr2.1_006192930,81
chr2.1_006363128,81
chr2.1_006661298,81
chr2.1_006733104,81
chr2.1_006975295,81
chr2.1_007034650,81
chr2.1_007292278,81
chr2.1_007456230,81
chr2.1_007487844,81
chr2.1_007721952,81
chr2.1_007887726,81
chr2.1_008002584,81
chr2.1_008315059,81
chr2.1_008444668,81
chr2.1_008612395,81
chr2.1_009015188,81
chr2.1_009068382,81
chr2.1_009112874,81
chr2.1_009359877,81
chr2.1_009635376,81
chr2.1_009767791,81
chr2.1_010055664,81
chr2.1_010317390,81
chr2.1_010373459,81
chr2.1_010623720,81
chr2.1_010674301,81
chr2.1_011003401,81
chr2.1_011040841,81
chr2.1_011251949,81
chr2.1_011316362,81
chr2.1_011524057,81
chr2.1_012389610,81
chr2.1_012560495,81
chr2.1_012736370,81
chr2.1_012870813,81
chr2.1_013045665,81
chr2.1_013328742,81
chr2.1_013744405,81
chr2.1_014078405,81
chr2.1_014328793,81
chr2.1_015047364,81
chr2.1_015167963,81
chr2.1_015546760,81
chr2.1_015580772,81
chr2.1_015854085,81
chr2.1_016361328,81
chr2.1_016422728,81
chr2.1_016536323,81
chr2.1_016773051,81
chr2.1_017012486,81
chr2.1_017466740,81
chr2.1_017523753,81
chr2.1_017785072,81
chr2.1_017880939,81
chr2.1_018114654,81
chr2.1_018170166,81
chr2.1_018655733,81
chr2.1_018932743,81
chr2.1_019107884,81
chr2.1_019230286,81
chr2.1_019555960,81
chr2.1_019721552,81
chr2.1_020026604,81
chr2.1_020208636,81
chr2.1_020414306,81
chr2.1_020700275,81
chr2.1_020847689,81
chr2.1_021180129,81
chr2.1_021307327,81
chr2.1_021715940,81
chr2.1_021760578,81
chr2.1_021940432,81
chr2.1_022077644,81
chr2.1_022240561,81
chr2.1_022295500,81
chr2.1_022396780,81
chr2.1_022860062,81
chr2.1_022969378,81
chr2.1_023268062,81
chr2.1_023474066,81
chr2.1_023614459,81
chr2.1_023801041,81
chr2.1_024189918,81
chr2.1_024286528,81
chr2.1_024528970,81
chr2.1_024735928,81
chr2.1_024871434,81
chr2.1_025104386,81
chr2.1_025246759,81
chr2.1_025346311,81
chr2.1_025633056,81
chr2.1_026011411,81
chr2.1_026194808,81
chr2.1_026547174,81
chr2.1_026688907,81
chr2.1_026813682,81
chr2.1_027367868,81
chr2.1_027594933,81
chr2.1_027641453,81
chr2.1_028191883,81
chr2.1_028285508,81
chr2.1_028326010,81
chr2.1_028922998,81
chr2.1_029076020,81
chr2.1_029212976,81
chr2.1_029400670,81
chr2.1_029479495,81
chr2.1_029876584,81
chr2.1_030067564,81
chr2.1_030277703,81
chr2.1_030541502,81
chr2.1_030902340,81
chr2.1_031258804,81
chr2.1_031326786,81
chr2.1_031548451,81
chr2.1_031831772,81
chr2.1_032131303,81
chr2.1_032457958,81
chr2.1_032709342,81
chr2.1_032875977,81
chr2.1_033068714,81
chr2.1_033282412,81
chr2.1_033856731,81
chr2.1_033990110,81
chr2.1_034321384,81
chr2.1_034395072,81
chr2.1_034756443,81
chr2.1_035124673,81
chr2.1_035506130,81
chr2.1_035577872,81
chr2.1_035829358,81
chr2.1_035889815,81
chr2.1_036100298,81
chr2.1_036491870,81
chr2.1_036858792,81
chr2.1_036971213,81
chr2.1_037242148,81
chr2.1_038305718,81
chr2.1_038589238,81
chr2.1_038804616,81
chr2.1_039514617,81
chr2.1_039727181,81
chr2.1_039860975,81
chr2.1_040034152,81
chr2.1_040166628,81
chr2.1_040366311,81
chr2.1_040506359,81
chr2.1_041045050,81
chr2.1_041375928,81
chr2.1_041649168,81
chr2.1_041830665,81
chr2.1_042506293,81
chr2.1_042739112,81
chr2.1_043006909,81
chr2.1_043201762,81
chr2.1_043422195,81
chr2.1_044140037,81
chr2.1_044946110,81
chr2.1_045298116,81
chr2.1_045368921,81
chr2.1_045723615,81
chr2.1_046005479,81
chr2.1_046035946,81
chr2.1_046354459,81
chr2.1_046776775,81
chr2.1_047039760,81
chr2.1_047884563,81
chr2.1_048550212,81
chr2.1_048603552,81
chr2.1_048837289,81
chr2.1_049014621,81
chr2.1_049264926,81
chr2.1_049539929,81
chr2.1_049720757,81
chr2.1_049809886,81
chr2.1_050058158,81
chr2.1_051165676,81
chr2.1_051224634,81
chr2.1_051587388,81
chr2.1_051751007,81
chr2.1_052278775,81
chr2.1_052530989,81
chr2.1_052899289,81
chr2.1_053361957,81
chr2.1_053515611,81
chr2.1_054603199,81
chr2.1_054729177,81
chr2.1_055016679,81
chr2.1_055260894,81
chr2.1_055455133,81
chr2.1_055552178,81
chr2.1_055772890,81
chr2.1_055945951,81
chr2.1_056115106,81
chr2.1_056309720,81
chr2.1_056400517,81
chr2.1_056640940,81
chr2.1_056859414,81
chr2.1_057453849,81
chr2.1_057595958,81
chr2.1_057755046,81
chr2.1_058002281,81
chr2.1_058157464,81
chr2.1_058523773,81
chr2.1_058592683,81
chr2.1_059121840,81
chr2.1_059711171,81
chr2.1_060643873,81
chr2.1_060724660,81
chr2.1_060976699,81
chr2.1_061111570,81
chr2.1_061404621,81
chr2.1_061664787,81
chr2.1_061948846,81
chr2.1_062392216,81
chr2.1_062903490,81
chr2.1_063190022,81
chr2.1_063400783,81
chr2.1_063597346,81
chr2.1_063806235,81
chr2.1_063981014,81
chr2.1_064769324,81
chr2.1_064883289,81
chr2.1_065155040,81
chr2.1_065247188,81
chr2.1_065466152,81
chr2.1_065717581,81
chr2.1_066683600,81
chr2.1_066838977,81
chr2.1_067135012,81
chr2.1_067373166,81
chr2.1_067447855,81
chr2.1_067626412,81
chr2.1_067661499,81
chr2.1_067882260,81
chr2.1_068078282,81
chr2.1_068273884,81
chr2.1_068647559,81
chr2.1_068811538,81
chr2.1_069285127,81
chr2.1_069751074,81
chr2.1_069941140,81
chr2.1_070070056,81
chr2.1_070290505,81
chr2.1_070426284,81
chr2.1_070602821,81
chr2.1_070778290,81
chr2.1_070813755,81
chr2.1_071006912,81
chr2.1_071240581,81
chr2.1_071273181,81
chr2.1_071379437,81
chr2.1_071735044,81
chr2.1_072279166,81
chr2.1_072374957,81
chr2.1_072464009,81
chr2.1_072758607,81
chr2.1_072855319,81
chr2.1_073079552,81
chr2.1_073570461,81
chr2.1_073847072,81
chr2.1_073931457,81
chr2.1_074381285,81
chr2.1_074504073,81
chr2.1_074664094,81
chr2.1_075135596,81
chr2.1_075183312,81
chr2.1_075539465,81
chr2.1_075950164,81
chr2.1_076029897,81
chr2.1_076438134,81
chr3.1_000619360,81
chr3.1_000695673,81
chr3.1_000890340,81
chr3.1_001112364,81
chr3.1_001541394,81
chr3.1_002070122,81
chr3.1_002338008,81
chr3.1_002587746,81
chr3.1_003296425,81
chr3.1_003544214,81
chr3.1_003630998,81
chr3.1_003920560,81
chr3.1_004000939,81
chr3.1_004179505,81
chr3.1_004373821,81
chr3.1_004598764,81
chr3.1_004703056,81
chr3.1_004885531,81
chr3.1_004945725,81
chr3.1_005156054,81
chr3.1_005267797,81
chr3.1_005484673,81
chr3.1_006164877,81
chr3.1_006538706,81
chr3.1_006730575,81
chr3.1_007692184,81
chr3.1_007867764,81
chr3.1_008295978,81
chr3.1_008820784,81
chr3.1_008984137,81
chr3.1_009753903,81
chr3.1_010139925,81
chr3.1_010261844,81
chr3.1_010301710,81
chr3.1_010508284,81
chr3.1_010791523,81
chr3.1_011191399,81
chr3.1_011632610,81
chr3.1_011935321,81
chr3.1_012823703,81
chr3.1_013341410,81
chr3.1_013597345,81
chr3.1_013719083,81
chr3.1_013905640,81
chr3.1_014234776,81
chr3.1_014352896,81
chr3.1_014662831,81
chr3.1_015437240,81
chr3.1_016188956,81
chr3.1_016610875,81
chr3.1_016794891,81
chr3.1_016909645,81
chr3.1_017002073,81
chr3.1_019719534,81
chr3.1_020093449,81
chr3.1_020614448,81
chr3.1_020706777,81
chr3.1_020822805,81
chr3.1_021907485,81
chr3.1_021987096,81
chr3.1_022338664,81
chr3.1_022503573,81
chr3.1_022654519,81
chr3.1_023567227,81
chr3.1_024031730,81
chr3.1_024635691,81
chr3.1_024828011,81
chr3.1_025197475,81
chr3.1_026035367,81
chr3.1_026163286,81
chr3.1_026620370,81
chr3.1_027034933,81
chr3.1_027536476,81
chr3.1_027683010,81
chr3.1_028054746,81
chr3.1_028104831,81
chr3.1_028312597,81
chr3.1_029689315,81
chr3.1_030246951,81
chr3.1_030359276,81
chr3.1_030593835,81
chr3.1_030850490,81
chr3.1_031882813,81
chr3.1_032189111,81
chr3.1_032963065,81
chr3.1_033652615,81
chr3.1_034111507,81
chr3.1_034394143,81
chr3.1_034491941,81
chr3.1_034811838,81
chr3.1_034893744,81
chr3.1_035088245,81
chr3.1_035149155,81
chr3.1_035290918,81
chr3.1_035402823,81
chr3.1_036154190,81
chr3.1_036767886,81
chr3.1_037355724,81
chr3.1_037388128,81
chr3.1_038238006,81
chr3.1_038303519,81
chr3.1_038840261,81
chr3.1_039722494,81
chr3.1_040152033,81
chr3.1_040725640,81
chr3.1_040891924,81
chr3.1_041090026,81
chr3.1_041369407,81
chr3.1_041495216,81
chr3.1_042153532,81
chr3.1_042188167,81
chr3.1_043123005,81
chr3.1_043331710,81
chr3.1_043535584,81
chr3.1_043749631,81
chr3.1_044534339,81
chr3.1_044911019,81
chr3.1_045221007,81
chr3.1_045391318,81
chr3.1_046074525,81
chr3.1_046559528,81
chr3.1_046666645,81
chr3.1_047052565,81
chr3.1_047175528,81
chr3.1_047237168,81
chr3.1_047494037,81
chr3.1_047831715,81
chr3.1_048307328,81
chr3.1_048653253,81
chr3.1_048830809,81
chr3.1_049070031,81
chr3.1_049527032,81
chr3.1_049635432,81
chr3.1_049953293,81
chr3.1_050007209,81
chr3.1_050189320,81
chr3.1_050397980,81
chr3.1_050483190,81
chr3.1_050906611,81
chr3.1_051418183,81
chr3.1_051569473,81
chr3.1_052123789,81
chr3.1_052775383,81
chr3.1_052963824,81
chr3.1_053066321,81
chr3.1_053205775,81
chr3.1_053349663,81
chr3.1_053868941,81
chr3.1_053985956,81
chr3.1_054075311,81
chr3.1_054613403,81
chr3.1_054989876,81
chr3.1_055148829,81
chr3.1_055321736,81
chr3.1_055361915,81
chr3.1_055612085,81
chr3.1_056033516,81
chr3.1_056270557,81
chr3.1_056507630,81
chr3.1_056630807,81
chr3.1_056852572,81
chr3.1_056927846,81
chr3.1_057063532,81
chr3.1_057360963,81
chr3.1_057640794,81
chr3.1_057758445,81
chr3.1_057983297,81
chr3.1_058234082,81
chr3.1_058435025,81
chr3.1_058489131,81
chr3.1_058546385,81
chr3.1_058741122,81
chr3.1_058780248,81
chr3.1_058989121,81
chr3.1_059175868,81
chr3.1_059307087,81
chr3.1_059582437,81
chr3.1_059769343,81
chr3.1_060023594,81
chr3.1_060184339,81
chr3.1_060270254,81
chr3.1_060774942,81
chr3.1_061067045,81
chr3.1_061145399,81
chr3.1_061393310,81
chr3.1_061528782,81
chr3.1_061623018,81
chr3.1_061786370,81
chr3.1_061911846,81
chr3.1_062442788,81
chr3.1_063046982,81
chr3.1_063321831,81
chr3.1_063663170,81
chr3.1_063964007,81
chr3.1_064193990,81
chr3.1_064334225,81
chr3.1_064377714,81
chr3.1_064643112,81
chr3.1_064834597,81
chr3.1_065262411,81
chr3.1_065325157,81
chr3.1_065419775,81
chr3.1_065613215,81
chr3.1_065815376,81
chr3.1_066048994,81
chr3.1_066254938,81
chr3.1_066407281,81
chr3.1_066575975,81
chr3.1_066635815,81
chr3.1_066686768,81
chr3.1_066873285,81
chr3.1_067244188,81
chr3.1_067921079,81
chr3.1_068002100,81
chr3.1_068178068,81
chr3.1_068442838,81
chr3.1_068500656,81
chr3.1_068656342,81
chr3.1_069231202,81
chr3.1_069450464,81
chr3.1_069591327,81
chr3.1_069820753,81
chr3.1_070224611,81
chr3.1_070350159,81
chr3.1_070951996,81
chr3.1_071286896,81
chr3.1_071432239,81
chr3.1_071605426,81
chr3.1_071758890,81
chr3.1_072014851,81
chr3.1_072122893,81
chr3.1_072363790,81
chr3.1_072611357,81
chr3.1_072804612,81
chr3.1_072858585,81
chr3.1_073188967,81
chr3.1_073435393,81
chr3.1_073527322,81
chr3.1_073688611,81
chr3.1_073802878,81
chr3.1_074095973,81
chr3.1_074150027,81
chr3.1_074764341,81
chr3.1_075317772,81
chr3.1_075626145,81
chr3.1_075789251,81
chr3.1_075872371,81
chr3.1_075963488,81
chr3.1_076196038,81
chr3.1_076343830,81
chr3.1_076448210,81
chr3.1_076555403,81
chr3.1_076707181,81
chr3.1_077281257,81
chr3.1_077420146,81
chr3.1_077539853,81
chr3.1_077747393,81
chr3.1_078529969,81
chr3.1_078962615,81
chr3.1_079060435,81
chr3.1_079478584,81
chr3.1_079561614,81
chr3.1_079706180,81
chr3.1_079815199,81
chr3.1_080288011,81
chr3.1_080384140,81
chr3.1_080583225,81
chr3.1_080826259,81
chr3.1_080980552,81
chr3.1_081334080,81
chr3.1_081395244,81
chr3.1_081480698,81
chr3.1_081798620,81
chr3.1_081840609,81
chr3.1_082188829,81
chr3.1_082394450,81
chr3.1_082510290,81
chr3.1_082693171,81
chr3.1_082769154,81
chr3.1_083068634,81
chr3.1_083296752,81
chr3.1_083372410,81
chr3.1_083724512,81
chr3.1_084119445,81
chr3.1_084283981,81
chr3.1_084424131,81
chr3.1_084606105,81
chr3.1_084961817,81
chr3.1_085212900,81
chr3.1_085740129,81
chr3.1_086016528,81
chr3.1_086475023,81
chr3.1_086736143,81
chr3.1_087037740,81
chr3.1_087196712,81
chr3.1_087356557,81
chr3.1_087400611,81
chr3.1_087784823,81
chr3.1_087894917,81
chr3.1_088114859,81
chr3.1_088171126,81
chr3.1_088373303,81
chr3.1_088781520,81
chr3.1_088969889,81
chr3.1_089419279,81
chr3.1_089746248,81
chr3.1_089830276,81
chr3.1_089970853,81
chr3.1_090153084,81
chr3.1_090535510,81
chr3.1_090583093,81
chr3.1_090757623,81
chr3.1_091189551,81
chr3.1_091243343,81
chr3.1_091696207,81
chr3.1_091947885,81
chr3.1_092074238,81
chr3.1_092179293,81
chr3.1_092391363,81
chr3.1_092506369,81
chr3.1_092577217,81
chr3.1_092892315,81
chr4.1_000046379,81
chr4.1_000216045,81
chr4.1_000611893,81
chr4.1_000655569,81
chr4.1_000768094,81
chr4.1_001022673,81
chr4.1_001137477,81
chr4.1_001342769,81
chr4.1_002022002,81
chr4.1_002402452,81
chr4.1_002546492,81
chr4.1_002773590,81
chr4.1_002838673,81
chr4.1_003138318,81
chr4.1_003186465,81
chr4.1_003509124,81
chr4.1_003843331,81
chr4.1_004116304,81
chr4.1_004279828,81
chr4.1_004463235,81
chr4.1_004529814,81
chr4.1_004781701,81
chr4.1_005128770,81
chr4.1_005184973,81
chr4.1_005257459,81
chr4.1_006175066,81
chr4.1_006349686,81
chr4.1_006473437,81
chr4.1_006959876,81
chr4.1_007022040,81
chr4.1_007195140,81
chr4.1_007593473,81
chr4.1_008061677,81
chr4.1_008335980,81
chr4.1_008430580,81
chr4.1_008722990,81
chr4.1_008867628,81
chr4.1_009047328,81
chr4.1_009477985,81
chr4.1_009519470,81
chr4.1_009672443,81
chr4.1_009919954,81
chr4.1_010146082,81
chr4.1_010269648,81
chr4.1_010858348,81
chr4.1_010946497,81
chr4.1_011492334,81
chr4.1_011770158,81
chr4.1_011848912,81
chr4.1_012247719,81
chr4.1_012448863,81
chr4.1_012830600,81
chr4.1_013065649,81
chr4.1_013278753,81
chr4.1_013361689,81
chr4.1_013581653,81
chr4.1_013872451,81
chr4.1_014269297,81
chr4.1_014571258,81
chr4.1_014979802,81
chr4.1_015210316,81
chr4.1_015298419,81
chr4.1_015544441,81
chr4.1_015813800,81
chr4.1_015983024,81
chr4.1_016443143,81
chr4.1_017113106,81
chr4.1_017342544,81
chr4.1_017413262,81
chr4.1_017482305,81
chr4.1_017726877,81
chr4.1_017887905,81
chr4.1_018077880,81
chr4.1_018394489,81
chr4.1_018560791,81
chr4.1_018795368,81
chr4.1_018963011,81
chr4.1_019127280,81
chr4.1_019638725,81
chr4.1_020023726,81
chr4.1_020174960,81
chr4.1_020508687,81
chr4.1_020770470,81
chr4.1_020993005,81
chr4.1_021055091,81
chr4.1_021327628,81
chr4.1_021808044,81
chr4.1_022038007,81
chr4.1_022156437,81
chr4.1_022337727,81
chr4.1_022392833,81
chr4.1_022663352,81
chr4.1_022840291,81
chr4.1_023008505,81
chr4.1_023097699,81
chr4.1_023206961,81
chr4.1_023397042,81
chr4.1_023747817,81
chr4.1_023794845,81
chr4.1_023988610,81
chr4.1_024125352,81
chr4.1_024625314,81
chr4.1_024770171,81
chr4.1_025133835,81
chr4.1_025322741,81
chr4.1_025545723,81
chr4.1_025614506,81
chr4.1_025753408,81
chr4.1_026004018,81
chr4.1_026036161,81
chr4.1_026323325,81
chr4.1_026535957,81
chr4.1_026629914,81
chr4.1_026885628,81
chr4.1_026927256,81
chr4.1_027201181,81
chr4.1_027397835,81
chr4.1_027515924,81
chr4.1_027684986,81
chr4.1_027869722,81
chr4.1_028156130,81
chr4.1_028296075,81
chr4.1_028435465,81
chr4.1_028514073,81
chr4.1_029147572,81
chr4.1_029295252,81
chr4.1_029482028,81
chr4.1_029720070,81
chr4.1_029804419,81
chr4.1_030010594,81
chr4.1_030160090,81
chr4.1_030353399,81
chr4.1_030573945,81
chr4.1_030794163,81
chr4.1_031199915,81
chr4.1_031298535,81
chr4.1_031608586,81
chr4.1_031725314,81
chr4.1_032135182,81
chr4.1_032476670,81
chr4.1_033456500,81
chr4.1_033855700,81
chr4.1_034020777,81
chr4.1_034265620,81
chr4.1_034437716,81
chr4.1_034605266,81
chr4.1_034857483,81
chr4.1_034970650,81
chr4.1_035087878,81
chr4.1_035429313,81
chr4.1_035990571,81
chr4.1_036361500,81
chr4.1_036757390,81
chr4.1_037000282,81
chr4.1_037283985,81
chr4.1_037415568,81
chr4.1_037854730,81
chr4.1_037979616,81
chr4.1_038381507,81
chr4.1_038887458,81
chr4.1_039432651,81
chr4.1_039732629,81
chr4.1_039998263,81
chr4.1_040704747,81
chr4.1_041325734,81
chr4.1_041375538,81
chr4.1_041427141,81
chr4.1_041768022,81
chr4.1_042080638,81
chr4.1_042574608,81
chr4.1_042890943,81
chr4.1_043009684,81
chr4.1_043659507,81
chr4.1_044553513,81
chr4.1_044694078,81
chr4.1_044864682,81
chr4.1_045044416,81
chr4.1_045355032,81
chr4.1_045890713,81
chr4.1_046484973,81
chr4.1_046647915,81
chr4.1_046799418,81
chr4.1_046941170,81
chr4.1_046974577,81
chr4.1_047266859,81
chr4.1_047510150,81
chr4.1_047758416,81
chr4.1_047838711,81
chr4.1_048062592,81
chr4.1_048763974,81
chr4.1_048949656,81
chr4.1_049103282,81
chr4.1_049535688,81
chr4.1_049906387,81
chr4.1_050257785,81
chr4.1_051046614,81
chr4.1_051421231,81
chr4.1_052037743,81
chr4.1_053356900,81
chr4.1_053439911,81
chr4.1_053798057,81
chr4.1_053833596,81
chr4.1_054076524,81
chr4.1_054247341,81
chr4.1_054376712,81
chr4.1_054679879,81
chr4.1_054821103,81
chr4.1_054937372,81
chr4.1_055030482,81
chr4.1_055794152,81
chr4.1_055993002,81
chr4.1_056251860,81
chr4.1_056329749,81
chr4.1_056692423,81
chr4.1_057079358,81
chr4.1_057390827,81
chr4.1_057510696,81
chr4.1_057661939,81
chr4.1_057717115,81
chr4.1_057882705,81
chr4.1_058210567,81
chr4.1_058547273,81
chr4.1_059386119,81
chr4.1_059556051,81
chr4.1_061835774,81
chr4.1_062084493,81
chr4.1_062706221,81
chr4.1_062941909,81
chr4.1_063590412,81
chr4.1_064012860,81
chr4.1_064479785,81
chr4.1_064648730,81
